determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key
31001,KEY_DOWN,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,341.0,26151014,password,,
29083,KEY_UP,,,211b55c5-43b2-437a-a3e5-122046f81cf5,7755.0,26151014,email,,
29152,KEY_DOWN,Tab,,211b55c5-43b2-437a-a3e5-122046f81cf5,,26151014,email,,
29225,KEY_UP,Tab,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,,26151014,password,,
29910,KEY_DOWN,Shift,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,,26151014,password,True,
29998,KEY_DOWN,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,7815.0,26151014,password,True,
31075,KEY_DOWN,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,98.0,26151014,password,,
31099,KEY_UP,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,341.0,26151014,password,,
31140,KEY_DOWN,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,7876.0,26151014,password,,
31181,KEY_UP,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,98.0,26151014,password,,
31255,KEY_UP,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,7876.0,26151014,password,,
31403,KEY_DOWN,Shift,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,,26151014,password,True,
31648,KEY_DOWN,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,197.0,26151014,password,True,
31787,KEY_UP,,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,197.0,26151014,password,True,
31804,KEY_UP,Shift,,5fe1ab98-b35f-4842-80b6-ceef6d5d3e0c,,26151014,password,,
33628,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,65.0,26151014,email,,
33734,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,65.0,26151014,email,,
33795,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
33884,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
33904,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1008.0,26151014,email,,
33977,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1008.0,26151014,email,,
34055,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1054.0,26151014,email,,
34127,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1054.0,26151014,email,,
35222,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,349.0,26151014,email,,
35581,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
35687,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
35919,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,108.0,26151014,email,,
35993,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,108.0,26151014,email,,
36135,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,85.0,26151014,email,,
34232,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,349.0,26151014,email,,
34305,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,349.0,26151014,email,,
34350,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,65.0,26151014,email,,
34423,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,65.0,26151014,email,,
34598,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1104.0,26151014,email,,
34671,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1104.0,26151014,email,,
34972,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,85.0,26151014,email,,
35061,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,85.0,26151014,email,,
35133,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,349.0,26151014,email,,
36225,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,85.0,26151014,email,,
36264,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7929.0,26151014,email,,
36337,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7929.0,26151014,email,,
36433,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,80.0,26151014,email,,
36506,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,80.0,26151014,email,,
36597,KEY_DOWN,Shift,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,,26151014,email,True,
37449,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7802.0,26151014,email,True,
37539,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7802.0,26151014,email,True,
37588,KEY_UP,Shift,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,,26151014,email,,
37772,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1008.0,26151014,email,,
37845,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1008.0,26151014,email,,
37925,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7900.0,26151014,email,,
37996,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,65.0,26151014,email,,
38039,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7900.0,26151014,email,,
38110,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,65.0,26151014,email,,
38122,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
39181,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7929.0,26151014,email,,
39227,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
39640,KEY_DOWN,Tab,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,,26151014,email,,
39746,KEY_UP,Tab,,71b8fdf8-8208-4dbb-bd89-45743280df40,,26151014,password,,
38178,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
38313,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,108.0,26151014,email,,
38389,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1054.0,26151014,email,,
38427,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,108.0,26151014,email,,
38487,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1054.0,26151014,email,,
38526,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1008.0,26151014,email,,
38632,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1008.0,26151014,email,,
38843,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1104.0,26151014,email,,
38932,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1104.0,26151014,email,,
38958,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,268.0,26151014,email,,
39031,KEY_UP,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,268.0,26151014,email,,
39051,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,7929.0,26151014,email,,
39146,KEY_DOWN,,,9182d2af-1ebd-4ea5-a394-5d4ca696aa74,1132.0,26151014,email,,
45431,KEY_DOWN,Shift,,71b8fdf8-8208-4dbb-bd89-45743280df40,,26151014,password,True,
45535,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,106.0,26151014,password,True,
45609,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,106.0,26151014,password,True,
45636,KEY_UP,Shift,,71b8fdf8-8208-4dbb-bd89-45743280df40,,26151014,password,,
45754,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,7787.0,26151014,password,,
45828,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,7787.0,26151014,password,,
46006,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,88.0,26151014,password,,
46062,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,88.0,26151014,password,,
46170,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,88.0,26151014,password,,
46243,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,88.0,26151014,password,,
46427,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,1074.0,26151014,password,,
46501,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,87.0,26151014,password,,
46541,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,1074.0,26151014,password,,
46598,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,87.0,26151014,password,,
46752,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,120.0,26151014,password,,
46825,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,1107.0,26151014,password,,
46866,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,120.0,26151014,password,,
46891,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,70.0,26151014,password,,
46931,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,1107.0,26151014,password,,
47005,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,70.0,26151014,password,,
47104,KEY_DOWN,Shift,,71b8fdf8-8208-4dbb-bd89-45743280df40,,26151014,password,True,
47252,KEY_DOWN,,,71b8fdf8-8208-4dbb-bd89-45743280df40,75.0,26151014,password,True,
47374,KEY_UP,,,71b8fdf8-8208-4dbb-bd89-45743280df40,75.0,26151014,password,True,
47390,KEY_UP,Shift,,71b8fdf8-8208-4dbb-bd89-45743280df40,,26151014,password,,
51489,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,114.0,26151014,text,,
51579,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,114.0,26151014,text,,
51899,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,482.0,26151014,text,,
52005,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,482.0,26151014,text,,
52145,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,295.0,26151014,text,,
52251,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,295.0,26151014,text,,
52620,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,114.0,26151014,text,,
52710,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,114.0,26151014,text,,
57456,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,603.0,26151014,text,,
57579,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,603.0,26151014,text,,
58013,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,435.0,26151014,text,,
58120,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,435.0,26151014,text,,
58407,KEY_DOWN,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
58497,KEY_UP,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
58522,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,482.0,26151014,text,,
58595,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,482.0,26151014,text,,
60111,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7883.0,26151014,text,,
60185,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7883.0,26151014,text,,
60324,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7830.0,26151014,text,,
60397,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7830.0,26151014,text,,
60473,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7830.0,26151014,text,,
60546,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7830.0,26151014,text,,
60898,KEY_DOWN,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
61005,KEY_UP,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
62488,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,435.0,26151014,text,,
62561,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,435.0,26151014,text,,
62783,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,435.0,26151014,text,,
62873,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,435.0,26151014,text,,
63062,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,482.0,26151014,text,,
63185,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,482.0,26151014,text,,
64062,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,295.0,26151014,text,,
64168,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,295.0,26151014,text,,
65062,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,603.0,26151014,text,,
65185,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,603.0,26151014,text,,
66423,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,70.0,26151014,text,,
66530,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,70.0,26151014,text,,
66883,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,101.0,26151014,text,,
66973,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,101.0,26151014,text,,
67213,KEY_DOWN,Tab,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
67320,KEY_UP,Tab,,4f156da1-9960-4dba-9fff-6fecd0023017,,26151014,text,,
68014,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,102.0,26151014,text,,
68120,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,102.0,26151014,text,,
68178,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,1037.0,26151014,text,,
68268,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,1037.0,26151014,text,,
68620,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,86.0,26151014,text,,
68727,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,86.0,26151014,text,,
68784,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,84.0,26151014,text,,
68874,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,84.0,26151014,text,,
69066,KEY_DOWN,Tab,,4f156da1-9960-4dba-9fff-6fecd0023017,,26151014,text,,
69172,KEY_UP,Tab,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,,26151014,text,,
70505,KEY_DOWN,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,1035.0,26151014,text,,
70595,KEY_UP,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,1035.0,26151014,text,,
71226,KEY_DOWN,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,328.0,26151014,text,,
71333,KEY_UP,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,328.0,26151014,text,,
71489,KEY_DOWN,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,1035.0,26151014,text,,
71595,KEY_UP,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,1035.0,26151014,text,,
51489,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,350.0,26151014,text,,
51579,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,350.0,26151014,text,,
51899,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1097.0,26151014,text,,
52005,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1097.0,26151014,text,,
52145,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7890.0,26151014,text,,
52251,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7890.0,26151014,text,,
52620,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,350.0,26151014,text,,
52710,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,350.0,26151014,text,,
57456,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,86.0,26151014,text,,
57579,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,86.0,26151014,text,,
58013,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,439.0,26151014,text,,
58120,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,439.0,26151014,text,,
58407,KEY_DOWN,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
58497,KEY_UP,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
58522,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1097.0,26151014,text,,
58595,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1097.0,26151014,text,,
60111,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1138.0,26151014,text,,
60185,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1138.0,26151014,text,,
60324,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,488.0,26151014,text,,
60397,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,488.0,26151014,text,,
60473,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,488.0,26151014,text,,
60546,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,488.0,26151014,text,,
60898,KEY_DOWN,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
61005,KEY_UP,Backspace,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
62488,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,439.0,26151014,text,,
62561,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,439.0,26151014,text,,
62783,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,439.0,26151014,text,,
62873,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,439.0,26151014,text,,
63062,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1097.0,26151014,text,,
63185,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,1097.0,26151014,text,,
64062,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7890.0,26151014,text,,
64168,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,7890.0,26151014,text,,
66423,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,85.0,26151014,text,,
66530,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,85.0,26151014,text,,
66883,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,109.0,26151014,text,,
66973,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,109.0,26151014,text,,
65062,KEY_DOWN,,,d7e859cf-ae74-4af3-8914-6a904817ab68,86.0,26151014,text,,
65185,KEY_UP,,,d7e859cf-ae74-4af3-8914-6a904817ab68,86.0,26151014,text,,
67213,KEY_DOWN,Tab,,d7e859cf-ae74-4af3-8914-6a904817ab68,,26151014,text,,
67320,KEY_UP,Tab,,4f156da1-9960-4dba-9fff-6fecd0023017,,26151014,text,,
68014,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,75.0,26151014,text,,
68120,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,75.0,26151014,text,,
68178,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,590.0,26151014,text,,
68268,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,590.0,26151014,text,,
68620,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,7763.0,26151014,text,,
68727,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,7763.0,26151014,text,,
68784,KEY_DOWN,,,4f156da1-9960-4dba-9fff-6fecd0023017,72.0,26151014,text,,
68874,KEY_UP,,,4f156da1-9960-4dba-9fff-6fecd0023017,72.0,26151014,text,,
69066,KEY_DOWN,Tab,,4f156da1-9960-4dba-9fff-6fecd0023017,,26151014,text,,
69172,KEY_UP,Tab,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,,26151014,text,,
71226,KEY_DOWN,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,122.0,26151014,text,,
71333,KEY_UP,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,122.0,26151014,text,,
71489,KEY_DOWN,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,7836.0,26151014,text,,
71595,KEY_UP,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,7836.0,26151014,text,,
70505,KEY_DOWN,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,7836.0,26151014,text,,
70595,KEY_UP,,,c5a821e0-5589-4b98-a0c9-eef69b78ce4c,7836.0,26151014,text,,
43675,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,79.0,70319959,text,,
43798,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,79.0,70319959,text,,
43922,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,87.0,70319959,text,,
44025,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,87.0,70319959,text,,
44367,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,330.0,70319959,text,,
44473,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,330.0,70319959,text,,
44584,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
44681,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
45016,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,79.0,70319959,text,,
45132,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,79.0,70319959,text,,
45219,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,
45352,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,
45469,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,330.0,70319959,text,,
46732,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,
46806,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,
47198,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
47296,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
47426,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7785.0,70319959,text,,
47526,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7785.0,70319959,text,,
45573,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,330.0,70319959,text,,
45809,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
45891,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
46021,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
46105,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7883.0,70319959,text,,
46268,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7877.0,70319959,text,,
46389,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7877.0,70319959,text,,
48552,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7785.0,70319959,text,,
48677,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,122.0,70319959,text,,
48767,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,122.0,70319959,text,,
47998,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,
48095,KEY_UP,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,319.0,70319959,text,,
48472,KEY_DOWN,,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,7785.0,70319959,text,,
49647,KEY_DOWN,Tab,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,,70319959,text,,
49728,KEY_UP,Tab,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,,70319959,text,,
52779,KEY_DOWN,Tab,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,,70319959,text,,
52875,KEY_UP,Tab,,7ef80005-189a-46d6-99bd-4961574f8f58,,70319959,text,,
52990,KEY_DOWN,,,7ef80005-189a-46d6-99bd-4961574f8f58,643.0,70319959,text,,
53115,KEY_UP,,,7ef80005-189a-46d6-99bd-4961574f8f58,643.0,70319959,text,,
53186,KEY_DOWN,,,7ef80005-189a-46d6-99bd-4961574f8f58,7743.0,70319959,text,,
53293,KEY_UP,,,7ef80005-189a-46d6-99bd-4961574f8f58,7743.0,70319959,text,,
54170,KEY_DOWN,Shift,,7ef80005-189a-46d6-99bd-4961574f8f58,,70319959,text,True,
52292,KEY_DOWN,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,1037.0,70319959,text,,
52418,KEY_UP,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,1037.0,70319959,text,,
54583,KEY_DOWN,Tab,,7ef80005-189a-46d6-99bd-4961574f8f58,,70319959,text,True,
54699,KEY_UP,Tab,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,,70319959,text,True,
54731,KEY_UP,Shift,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,,70319959,text,,
55160,KEY_DOWN,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,408.0,70319959,text,,
55280,KEY_UP,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,408.0,70319959,text,,
55337,KEY_DOWN,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,1037.0,70319959,text,,
55442,KEY_UP,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,1037.0,70319959,text,,
55614,KEY_DOWN,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,117.0,70319959,text,,
55728,KEY_UP,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,117.0,70319959,text,,
55818,KEY_DOWN,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,7776.0,70319959,text,,
55917,KEY_UP,,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,7776.0,70319959,text,,
56002,KEY_DOWN,Tab,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,,70319959,text,,
56088,KEY_UP,Tab,,7ef80005-189a-46d6-99bd-4961574f8f58,,70319959,text,,
