determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key,time_diff
31215,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,83.0,22348149,email,True,,56.0
32083,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,207.0,22348149,email,,,868.0
32263,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,90.0,22348149,email,,,180.0
32351,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,90.0,22348149,email,,,88.0
32555,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,7758.0,22348149,email,,,204.0
32937,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,289.0,22348149,email,,,382.0
33006,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,110.0,22348149,email,,,69.0
33096,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,7758.0,22348149,email,,,90.0
33545,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,289.0,22348149,email,,,449.0
33593,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,110.0,22348149,email,,,48.0
33713,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,339.0,22348149,email,,,120.0
34062,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,1110.0,22348149,email,,,349.0
34097,KEY_DOWN,,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,90.0,22348149,email,,,35.0
34309,KEY_DOWN,Tab,,e62ddc3a-781b-4a74-b89e-91bb2f7899e0,,22348149,email,,,212.0
34670,KEY_DOWN,Shift,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,,22348149,password,True,,361.0
34963,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,1079.0,22348149,password,True,,293.0
35119,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,78.0,22348149,password,,,156.0
35324,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,371.0,22348149,password,,,205.0
35446,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,371.0,22348149,password,,,122.0
35614,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,1138.0,22348149,password,,,168.0
35717,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,113.0,22348149,password,,,103.0
35976,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,71.0,22348149,password,,,259.0
36019,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,234.0,22348149,password,,,43.0
36088,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,193.0,22348149,password,,,69.0
36448,KEY_DOWN,Shift,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,,22348149,password,True,,360.0
36627,KEY_DOWN,,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,7741.0,22348149,password,True,,179.0
37324,KEY_DOWN,Enter,,16cdbd55-ebaf-4ce7-9ca5-40e9f5a79dbc,,22348149,password,,,697.0
48214,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1084.0,22348149,text,,,10890.0
48214,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,67.0,22348149,text,,,0.0
48552,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,84.0,22348149,text,,,338.0
48552,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,115.0,22348149,text,,,0.0
49430,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,118.0,22348149,text,,,878.0
49430,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,83.0,22348149,text,,,0.0
50510,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,90.0,22348149,text,,,1080.0
50510,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,515.0,22348149,text,,,0.0
50802,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1084.0,22348149,text,,,292.0
50802,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,67.0,22348149,text,,,0.0
51986,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1016.0,22348149,text,,,1184.0
51986,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,527.0,22348149,text,,,0.0
52445,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1084.0,22348149,text,,,459.0
52445,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,67.0,22348149,text,,,0.0
53616,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,118.0,22348149,text,,,1171.0
53616,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,83.0,22348149,text,,,0.0
53908,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1016.0,22348149,text,,,292.0
53908,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,527.0,22348149,text,,,0.0
54830,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,84.0,22348149,text,,,922.0
54830,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,115.0,22348149,text,,,0.0
55775,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,546.0,22348149,text,,,945.0
55775,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,7813.0,22348149,text,,,0.0
56787,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,7820.0,22348149,text,,,1012.0
56787,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,383.0,22348149,text,,,0.0
57757,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1084.0,22348149,text,,,970.0
57757,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,67.0,22348149,text,,,0.0
58453,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,1016.0,22348149,text,,,696.0
58453,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,527.0,22348149,text,,,0.0
58836,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,84.0,22348149,text,,,383.0
58836,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,115.0,22348149,text,,,0.0
59060,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,84.0,22348149,text,,,224.0
59060,KEY_DOWN,,,a57b3445-ffce-4403-b443-0158a1de6aa9,115.0,22348149,text,,,0.0
59441,KEY_DOWN,Tab,,a57b3445-ffce-4403-b443-0158a1de6aa9,,22348149,text,,,381.0
59441,KEY_DOWN,Tab,,a57b3445-ffce-4403-b443-0158a1de6aa9,,22348149,text,,,0.0
61467,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,117.0,22348149,text,,,2026.0
61467,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,1099.0,22348149,text,,,0.0
61874,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,1138.0,22348149,text,,,407.0
61874,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,100.0,22348149,text,,,0.0
62007,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,7857.0,22348149,text,,,133.0
62007,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,615.0,22348149,text,,,0.0
62130,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,7720.0,22348149,text,,,123.0
62130,KEY_DOWN,,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,68.0,22348149,text,,,0.0
62549,KEY_DOWN,Tab,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,,22348149,text,,,419.0
62549,KEY_DOWN,Tab,,17c00f09-5ddd-44fb-a07e-1d3b4d58b64d,,22348149,text,,,0.0
64077,KEY_DOWN,,,57160f01-4786-4208-b172-e550d461e9aa,7697.0,22348149,text,,,1528.0
64077,KEY_DOWN,,,57160f01-4786-4208-b172-e550d461e9aa,1081.0,22348149,text,,,0.0
